datetime,births,year,month,day,day_of_week
14-01-1980,10101,1980,1,14,0
15-01-1980,9972,1980,1,15,1
16-01-1980,9660,1980,1,16,2
17-01-1980,9812,1980,1,17,3
18-01-1980,10180,1980,1,18,4
19-01-1980,8730,1980,1,19,5
20-01-1980,8457,1980,1,20,6
21-01-1980,9675,1980,1,21,0
22-01-1980,10076,1980,1,22,1
23-01-1980,9593,1980,1,23,2
24-01-1980,9908,1980,1,24,3
25-01-1980,10067,1980,1,25,4
26-01-1980,8730,1980,1,26,5
27-01-1980,8258,1980,1,27,6
28-01-1980,9880,1980,1,28,0
29-01-1980,9868,1980,1,29,1
30-01-1980,9677,1980,1,30,2
31-01-1980,9739,1980,1,31,3
01-02-1980,9996,1980,2,1,4
02-02-1980,8798,1980,2,2,5
03-02-1980,8285,1980,2,3,6
04-02-1980,9816,1980,2,4,0
05-02-1980,10251,1980,2,5,1
06-02-1980,9907,1980,2,6,2
07-02-1980,10108,1980,2,7,3
08-02-1980,10001,1980,2,8,4
09-02-1980,8772,1980,2,9,5
10-02-1980,8354,1980,2,10,6
11-02-1980,10154,1980,2,11,0
12-02-1980,10252,1980,2,12,1
13-02-1980,9790,1980,2,13,2
14-02-1980,10432,1980,2,14,3
15-02-1980,10201,1980,2,15,4
16-02-1980,8918,1980,2,16,5
17-02-1980,8571,1980,2,17,6
18-02-1980,9716,1980,2,18,0
19-02-1980,10175,1980,2,19,1
20-02-1980,10093,1980,2,20,2
21-02-1980,10156,1980,2,21,3
22-02-1980,10268,1980,2,22,4
23-02-1980,8956,1980,2,23,5
24-02-1980,8604,1980,2,24,6
25-02-1980,10032,1980,2,25,0
26-02-1980,10177,1980,2,26,1
27-02-1980,9783,1980,2,27,2
28-02-1980,10211,1980,2,28,3
29-02-1980,9615,1980,2,29,4
01-03-1980,8610,1980,3,1,5
02-03-1980,8339,1980,3,2,6
03-03-1980,10053,1980,3,3,0
04-03-1980,10113,1980,3,4,1
05-03-1980,9978,1980,3,5,2
06-03-1980,10067,1980,3,6,3
07-03-1980,10043,1980,3,7,4
08-03-1980,8883,1980,3,8,5
09-03-1980,8440,1980,3,9,6
10-03-1980,9922,1980,3,10,0
11-03-1980,10234,1980,3,11,1
12-03-1980,10075,1980,3,12,2
13-03-1980,9770,1980,3,13,3
14-03-1980,9961,1980,3,14,4
15-03-1980,8711,1980,3,15,5
16-03-1980,8429,1980,3,16,6
17-03-1980,10259,1980,3,17,0
18-03-1980,10101,1980,3,18,1
19-03-1980,10111,1980,3,19,2
20-03-1980,9799,1980,3,20,3
21-03-1980,10356,1980,3,21,4
22-03-1980,8902,1980,3,22,5
23-03-1980,8530,1980,3,23,6
24-03-1980,10100,1980,3,24,0
25-03-1980,10553,1980,3,25,1
26-03-1980,10094,1980,3,26,2
27-03-1980,9952,1980,3,27,3
28-03-1980,10115,1980,3,28,4
29-03-1980,8867,1980,3,29,5
30-03-1980,8482,1980,3,30,6
31-03-1980,9897,1980,3,31,0
01-04-1980,10146,1980,4,1,1
02-04-1980,10088,1980,4,2,2
03-04-1980,9887,1980,4,3,3
04-04-1980,10033,1980,4,4,4
05-04-1980,8476,1980,4,5,5
06-04-1980,8413,1980,4,6,6
07-04-1980,9863,1980,4,7,0
08-04-1980,10323,1980,4,8,1
09-04-1980,9957,1980,4,9,2
10-04-1980,9943,1980,4,10,3
11-04-1980,9945,1980,4,11,4
12-04-1980,8544,1980,4,12,5
13-04-1980,8281,1980,4,13,6
14-04-1980,9821,1980,4,14,0
15-04-1980,10141,1980,4,15,1
16-04-1980,10130,1980,4,16,2
17-04-1980,9751,1980,4,17,3
18-04-1980,9961,1980,4,18,4
19-04-1980,8642,1980,4,19,5
20-04-1980,8460,1980,4,20,6
21-04-1980,10004,1980,4,21,0
22-04-1980,10344,1980,4,22,1
23-04-1980,9985,1980,4,23,2
24-04-1980,9870,1980,4,24,3
25-04-1980,10007,1980,4,25,4
26-04-1980,8410,1980,4,26,5
27-04-1980,7856,1980,4,27,6
28-04-1980,9926,1980,4,28,0
29-04-1980,10155,1980,4,29,1
30-04-1980,9832,1980,4,30,2
01-05-1980,10131,1980,5,1,3
02-05-1980,9991,1980,5,2,4
03-05-1980,8659,1980,5,3,5
04-05-1980,8086,1980,5,4,6
05-05-1980,9951,1980,5,5,0
06-05-1980,10199,1980,5,6,1
07-05-1980,9524,1980,5,7,2
08-05-1980,9418,1980,5,8,3
09-05-1980,9766,1980,5,9,4
10-05-1980,8431,1980,5,10,5
11-05-1980,8312,1980,5,11,6
12-05-1980,9922,1980,5,12,0
13-05-1980,9967,1980,5,13,1
14-05-1980,9717,1980,5,14,2
15-05-1980,9832,1980,5,15,3
16-05-1980,9842,1980,5,16,4
17-05-1980,8385,1980,5,17,5
18-05-1980,8323,1980,5,18,6
19-05-1980,9984,1980,5,19,0
20-05-1980,10571,1980,5,20,1
21-05-1980,9682,1980,5,21,2
22-05-1980,10109,1980,5,22,3
23-05-1980,10258,1980,5,23,4
24-05-1980,8659,1980,5,24,5
25-05-1980,8462,1980,5,25,6
26-05-1980,8644,1980,5,26,0
27-05-1980,10149,1980,5,27,1
28-05-1980,10198,1980,5,28,2
29-05-1980,10189,1980,5,29,3
30-05-1980,10182,1980,5,30,4
31-05-1980,8574,1980,5,31,5
01-06-1980,8454,1980,6,1,6
02-06-1980,9933,1980,6,2,0
03-06-1980,10258,1980,6,3,1
04-06-1980,10010,1980,6,4,2
05-06-1980,9978,1980,6,5,3
06-06-1980,10222,1980,6,6,4
07-06-1980,8816,1980,6,7,5
08-06-1980,8183,1980,6,8,6
09-06-1980,9666,1980,6,9,0
10-06-1980,10340,1980,6,10,1
11-06-1980,10042,1980,6,11,2
12-06-1980,9966,1980,6,12,3
13-06-1980,9887,1980,6,13,4
14-06-1980,8715,1980,6,14,5
15-06-1980,8674,1980,6,15,6
16-06-1980,10249,1980,6,16,0
17-06-1980,10209,1980,6,17,1
18-06-1980,10336,1980,6,18,2
19-06-1980,10240,1980,6,19,3
20-06-1980,10326,1980,6,20,4
21-06-1980,8812,1980,6,21,5
22-06-1980,8733,1980,6,22,6
23-06-1980,10492,1980,6,23,0
24-06-1980,10859,1980,6,24,1
25-06-1980,10550,1980,6,25,2
26-06-1980,10621,1980,6,26,3
27-06-1980,10688,1980,6,27,4
28-06-1980,9011,1980,6,28,5
29-06-1980,8820,1980,6,29,6
30-06-1980,10371,1980,6,30,0
01-07-1980,10921,1980,7,1,1
02-07-1980,10914,1980,7,2,2
03-07-1980,10694,1980,7,3,3
04-07-1980,9203,1980,7,4,4
05-07-1980,9228,1980,7,5,5
06-07-1980,8917,1980,7,6,6
07-07-1980,10484,1980,7,7,0
08-07-1980,11290,1980,7,8,1
09-07-1980,10800,1980,7,9,2
10-07-1980,10768,1980,7,10,3
11-07-1980,11078,1980,7,11,4
12-07-1980,9270,1980,7,12,5
13-07-1980,8943,1980,7,13,6
14-07-1980,10613,1980,7,14,0
15-07-1980,11095,1980,7,15,1
16-07-1980,11065,1980,7,16,2
17-07-1980,11062,1980,7,17,3
18-07-1980,10696,1980,7,18,4
19-07-1980,9191,1980,7,19,5
20-07-1980,9129,1980,7,20,6
21-07-1980,10853,1980,7,21,0
22-07-1980,11067,1980,7,22,1
23-07-1980,10616,1980,7,23,2
24-07-1980,10615,1980,7,24,3
25-07-1980,10785,1980,7,25,4
26-07-1980,9429,1980,7,26,5
27-07-1980,9139,1980,7,27,6
28-07-1980,10926,1980,7,28,0
29-07-1980,11461,1980,7,29,1
30-07-1980,11126,1980,7,30,2
31-07-1980,10975,1980,7,31,3
01-08-1980,11006,1980,8,1,4
02-08-1980,9585,1980,8,2,5
03-08-1980,9176,1980,8,3,6
04-08-1980,10783,1980,8,4,0
05-08-1980,11194,1980,8,5,1
06-08-1980,10785,1980,8,6,2
07-08-1980,11044,1980,8,7,3
08-08-1980,11492,1980,8,8,4
09-08-1980,9466,1980,8,9,5
10-08-1980,9145,1980,8,10,6
11-08-1980,11026,1980,8,11,0
12-08-1980,11371,1980,8,12,1
13-08-1980,10923,1980,8,13,2
14-08-1980,10756,1980,8,14,3
15-08-1980,10897,1980,8,15,4
16-08-1980,9361,1980,8,16,5
17-08-1980,9001,1980,8,17,6
18-08-1980,10933,1980,8,18,0
19-08-1980,11193,1980,8,19,1
20-08-1980,10942,1980,8,20,2
21-08-1980,10811,1980,8,21,3
22-08-1980,10779,1980,8,22,4
23-08-1980,9271,1980,8,23,5
24-08-1980,9103,1980,8,24,6
25-08-1980,10910,1980,8,25,0
26-08-1980,11151,1980,8,26,1
27-08-1980,11005,1980,8,27,2
28-08-1980,11007,1980,8,28,3
29-08-1980,10925,1980,8,29,4
30-08-1980,9510,1980,8,30,5
31-08-1980,9092,1980,8,31,6
01-09-1980,9129,1980,9,1,0
02-09-1980,11057,1980,9,2,1
03-09-1980,11174,1980,9,3,2
04-09-1980,11039,1980,9,4,3
05-09-1980,11013,1980,9,5,4
06-09-1980,9545,1980,9,6,5
07-09-1980,9287,1980,9,7,6
08-09-1980,10900,1980,9,8,0
09-09-1980,11019,1980,9,9,1
10-09-1980,11003,1980,9,10,2
11-09-1980,10796,1980,9,11,3
12-09-1980,11198,1980,9,12,4
13-09-1980,9673,1980,9,13,5
14-09-1980,9499,1980,9,14,6
15-09-1980,11424,1980,9,15,0
16-09-1980,11414,1980,9,16,1
17-09-1980,11292,1980,9,17,2
18-09-1980,11317,1980,9,18,3
19-09-1980,11326,1980,9,19,4
20-09-1980,9967,1980,9,20,5
21-09-1980,9773,1980,9,21,6
22-09-1980,11613,1980,9,22,0
23-09-1980,11722,1980,9,23,1
24-09-1980,11333,1980,9,24,2
25-09-1980,10977,1980,9,25,3
26-09-1980,11163,1980,9,26,4
27-09-1980,9754,1980,9,27,5
28-09-1980,9263,1980,9,28,6
29-09-1980,11099,1980,9,29,0
30-09-1980,11301,1980,9,30,1
01-10-1980,11104,1980,10,1,2
02-10-1980,10929,1980,10,2,3
03-10-1980,11048,1980,10,3,4
04-10-1980,9352,1980,10,4,5
05-10-1980,9013,1980,10,5,6
06-10-1980,10539,1980,10,6,0
07-10-1980,10602,1980,10,7,1
08-10-1980,10827,1980,10,8,2
09-10-1980,10684,1980,10,9,3
10-10-1980,10754,1980,10,10,4
11-10-1980,8984,1980,10,11,5
12-10-1980,8674,1980,10,12,6
13-10-1980,10093,1980,10,13,0
14-10-1980,10612,1980,10,14,1
15-10-1980,10580,1980,10,15,2
16-10-1980,10232,1980,10,16,3
17-10-1980,10328,1980,10,17,4
18-10-1980,8970,1980,10,18,5
19-10-1980,8669,1980,10,19,6
20-10-1980,10289,1980,10,20,0
21-10-1980,10373,1980,10,21,1
22-10-1980,10089,1980,10,22,2
23-10-1980,10051,1980,10,23,3
24-10-1980,10380,1980,10,24,4
25-10-1980,8870,1980,10,25,5
26-10-1980,9159,1980,10,26,6
27-10-1980,10100,1980,10,27,0
28-10-1980,10327,1980,10,28,1
29-10-1980,10081,1980,10,29,2
30-10-1980,9982,1980,10,30,3
31-10-1980,10101,1980,10,31,4
01-11-1980,8851,1980,11,1,5
02-11-1980,8641,1980,11,2,6
03-11-1980,10289,1980,11,3,0
04-11-1980,10465,1980,11,4,1
05-11-1980,10373,1980,11,5,2
06-11-1980,10128,1980,11,6,3
07-11-1980,10517,1980,11,7,4
08-11-1980,8906,1980,11,8,5
09-11-1980,8745,1980,11,9,6
10-11-1980,10249,1980,11,10,0
11-11-1980,10326,1980,11,11,1
12-11-1980,10059,1980,11,12,2
13-11-1980,9930,1980,11,13,3
14-11-1980,10413,1980,11,14,4
15-11-1980,8829,1980,11,15,5
16-11-1980,8563,1980,11,16,6
17-11-1980,10175,1980,11,17,0
18-11-1980,10500,1980,11,18,1
19-11-1980,10180,1980,11,19,2
20-11-1980,9977,1980,11,20,3
21-11-1980,10243,1980,11,21,4
22-11-1980,8680,1980,11,22,5
23-11-1980,8443,1980,11,23,6
24-11-1980,10447,1980,11,24,0
25-11-1980,10496,1980,11,25,1
26-11-1980,10236,1980,11,26,2
27-11-1980,8134,1980,11,27,3
28-11-1980,9649,1980,11,28,4
29-11-1980,8821,1980,11,29,5
30-11-1980,8830,1980,11,30,6
01-12-1980,10225,1980,12,1,0
02-12-1980,10711,1980,12,2,1
03-12-1980,10105,1980,12,3,2
04-12-1980,9925,1980,12,4,3
05-12-1980,10288,1980,12,5,4
06-12-1980,8659,1980,12,6,5
07-12-1980,8513,1980,12,7,6
08-12-1980,10368,1980,12,8,0
09-12-1980,10322,1980,12,9,1
10-12-1980,10120,1980,12,10,2
11-12-1980,9998,1980,12,11,3
12-12-1980,10039,1980,12,12,4
13-12-1980,8758,1980,12,13,5
14-12-1980,8523,1980,12,14,6
15-12-1980,10508,1980,12,15,0
16-12-1980,10772,1980,12,16,1
17-12-1980,10524,1980,12,17,2
18-12-1980,10580,1980,12,18,3
19-12-1980,10662,1980,12,19,4
20-12-1980,8526,1980,12,20,5
21-12-1980,8289,1980,12,21,6
22-12-1980,10035,1980,12,22,0
23-12-1980,10118,1980,12,23,1
24-12-1980,8979,1980,12,24,2
25-12-1980,7979,1980,12,25,3
26-12-1980,9313,1980,12,26,4
27-12-1980,8748,1980,12,27,5
28-12-1980,8576,1980,12,28,6
29-12-1980,10881,1980,12,29,0
30-12-1980,11603,1980,12,30,1
31-12-1980,10947,1980,12,31,2
01-01-1981,8299,1981,1,1,3
02-01-1981,9045,1981,1,2,4
03-01-1981,8458,1981,1,3,5
04-01-1981,8295,1981,1,4,6
05-01-1981,9614,1981,1,5,0
06-01-1981,10128,1981,1,6,1
07-01-1981,10140,1981,1,7,2
08-01-1981,9423,1981,1,8,3
09-01-1981,9702,1981,1,9,4
10-01-1981,8449,1981,1,10,5
11-01-1981,8276,1981,1,11,6
12-01-1981,9900,1981,1,12,0
13-01-1981,10163,1981,1,13,1
14-01-1981,10419,1981,1,14,2
15-01-1981,10157,1981,1,15,3
16-01-1981,10164,1981,1,16,4
17-01-1981,8601,1981,1,17,5
18-01-1981,8402,1981,1,18,6
19-01-1981,10368,1981,1,19,0
20-01-1981,10455,1981,1,20,1
21-01-1981,10166,1981,1,21,2
22-01-1981,10003,1981,1,22,3
23-01-1981,10123,1981,1,23,4
24-01-1981,8825,1981,1,24,5
25-01-1981,8369,1981,1,25,6
26-01-1981,10213,1981,1,26,0
27-01-1981,10346,1981,1,27,1
28-01-1981,10145,1981,1,28,2
29-01-1981,9874,1981,1,29,3
30-01-1981,10106,1981,1,30,4
31-01-1981,8457,1981,1,31,5
01-02-1981,8474,1981,2,1,6
02-02-1981,10285,1981,2,2,0
03-02-1981,10231,1981,2,3,1
04-02-1981,10083,1981,2,4,2
05-02-1981,9985,1981,2,5,3
06-02-1981,10099,1981,2,6,4
07-02-1981,8563,1981,2,7,5
08-02-1981,8611,1981,2,8,6
09-02-1981,10313,1981,2,9,0
10-02-1981,10355,1981,2,10,1
11-02-1981,10112,1981,2,11,2
12-02-1981,10332,1981,2,12,3
13-02-1981,9670,1981,2,13,4
14-02-1981,9114,1981,2,14,5
15-02-1981,8538,1981,2,15,6
16-02-1981,9796,1981,2,16,0
17-02-1981,10409,1981,2,17,1
18-02-1981,10313,1981,2,18,2
19-02-1981,10337,1981,2,19,3
20-02-1981,10368,1981,2,20,4
21-02-1981,8975,1981,2,21,5
22-02-1981,8657,1981,2,22,6
23-02-1981,10157,1981,2,23,0
24-02-1981,10423,1981,2,24,1
25-02-1981,10270,1981,2,25,2
26-02-1981,10054,1981,2,26,3
27-02-1981,10226,1981,2,27,4
28-02-1981,8892,1981,2,28,5
01-03-1981,8534,1981,3,1,6
02-03-1981,10130,1981,3,2,0
03-03-1981,10471,1981,3,3,1
04-03-1981,10277,1981,3,4,2
05-03-1981,10168,1981,3,5,3
06-03-1981,10134,1981,3,6,4
07-03-1981,8697,1981,3,7,5
08-03-1981,8369,1981,3,8,6
09-03-1981,9912,1981,3,9,0
10-03-1981,10348,1981,3,10,1
11-03-1981,10184,1981,3,11,2
12-03-1981,10137,1981,3,12,3
13-03-1981,9961,1981,3,13,4
14-03-1981,8937,1981,3,14,5
15-03-1981,8338,1981,3,15,6
16-03-1981,10269,1981,3,16,0
17-03-1981,10731,1981,3,17,1
18-03-1981,10129,1981,3,18,2
19-03-1981,10030,1981,3,19,3
20-03-1981,10184,1981,3,20,4
21-03-1981,8773,1981,3,21,5
22-03-1981,8458,1981,3,22,6
23-03-1981,10040,1981,3,23,0
24-03-1981,10453,1981,3,24,1
25-03-1981,10090,1981,3,25,2
26-03-1981,10193,1981,3,26,3
27-03-1981,10454,1981,3,27,4
28-03-1981,8835,1981,3,28,5
29-03-1981,8532,1981,3,29,6
30-03-1981,10063,1981,3,30,0
31-03-1981,10327,1981,3,31,1
01-04-1981,9860,1981,4,1,2
02-04-1981,10004,1981,4,2,3
03-04-1981,10151,1981,4,3,4
04-04-1981,8888,1981,4,4,5
05-04-1981,8378,1981,4,5,6
06-04-1981,9988,1981,4,6,0
07-04-1981,10356,1981,4,7,1
08-04-1981,10034,1981,4,8,2
09-04-1981,10052,1981,4,9,3
10-04-1981,10115,1981,4,10,4
11-04-1981,8702,1981,4,11,5
12-04-1981,8338,1981,4,12,6
13-04-1981,9736,1981,4,13,0
14-04-1981,10277,1981,4,14,1
15-04-1981,9966,1981,4,15,2
16-04-1981,9634,1981,4,16,3
17-04-1981,9593,1981,4,17,4
18-04-1981,8349,1981,4,18,5
19-04-1981,8122,1981,4,19,6
20-04-1981,9558,1981,4,20,0
21-04-1981,10155,1981,4,21,1
22-04-1981,9992,1981,4,22,2
23-04-1981,10078,1981,4,23,3
24-04-1981,9921,1981,4,24,4
25-04-1981,8431,1981,4,25,5
26-04-1981,7756,1981,4,26,6
27-04-1981,9657,1981,4,27,0
28-04-1981,10242,1981,4,28,1
29-04-1981,9959,1981,4,29,2
30-04-1981,9675,1981,4,30,3
01-05-1981,10047,1981,5,1,4
02-05-1981,8329,1981,5,2,5
03-05-1981,8115,1981,5,3,6
04-05-1981,9755,1981,5,4,0
05-05-1981,10383,1981,5,5,1
06-05-1981,9884,1981,5,6,2
07-05-1981,9906,1981,5,7,3
08-05-1981,10086,1981,5,8,4
09-05-1981,8354,1981,5,9,5
10-05-1981,8504,1981,5,10,6
11-05-1981,9942,1981,5,11,0
12-05-1981,10076,1981,5,12,1
13-05-1981,9895,1981,5,13,2
14-05-1981,10145,1981,5,14,3
15-05-1981,10195,1981,5,15,4
16-05-1981,8518,1981,5,16,5
17-05-1981,8194,1981,5,17,6
18-05-1981,10159,1981,5,18,0
19-05-1981,10309,1981,5,19,1
20-05-1981,10086,1981,5,20,2
21-05-1981,10182,1981,5,21,3
22-05-1981,10424,1981,5,22,4
23-05-1981,8760,1981,5,23,5
24-05-1981,8344,1981,5,24,6
25-05-1981,8843,1981,5,25,0
26-05-1981,10471,1981,5,26,1
27-05-1981,10674,1981,5,27,2
28-05-1981,10400,1981,5,28,3
29-05-1981,10411,1981,5,29,4
30-05-1981,8852,1981,5,30,5
31-05-1981,8598,1981,5,31,6
01-06-1981,10077,1981,6,1,0
02-06-1981,10355,1981,6,2,1
03-06-1981,10195,1981,6,3,2
04-06-1981,10208,1981,6,4,3
05-06-1981,10366,1981,6,5,4
06-06-1981,8965,1981,6,6,5
07-06-1981,8638,1981,6,7,6
08-06-1981,10206,1981,6,8,0
09-06-1981,10569,1981,6,9,1
10-06-1981,10379,1981,6,10,2
11-06-1981,10131,1981,6,11,3
12-06-1981,10162,1981,6,12,4
13-06-1981,8853,1981,6,13,5
14-06-1981,8484,1981,6,14,6
15-06-1981,10182,1981,6,15,0
16-06-1981,10749,1981,6,16,1
17-06-1981,10414,1981,6,17,2
18-06-1981,10072,1981,6,18,3
19-06-1981,10522,1981,6,19,4
20-06-1981,9012,1981,6,20,5
21-06-1981,8713,1981,6,21,6
22-06-1981,10597,1981,6,22,0
23-06-1981,10540,1981,6,23,1
24-06-1981,10325,1981,6,24,2
25-06-1981,10377,1981,6,25,3
26-06-1981,10524,1981,6,26,4
27-06-1981,8649,1981,6,27,5
28-06-1981,8599,1981,6,28,6
29-06-1981,10502,1981,6,29,0
30-06-1981,11057,1981,6,30,1
01-07-1981,10679,1981,7,1,2
02-07-1981,10657,1981,7,2,3
03-07-1981,9717,1981,7,3,4
04-07-1981,8935,1981,7,4,5
05-07-1981,8875,1981,7,5,6
06-07-1981,10602,1981,7,6,0
07-07-1981,11498,1981,7,7,1
08-07-1981,11205,1981,7,8,2
09-07-1981,11146,1981,7,9,3
10-07-1981,11364,1981,7,10,4
11-07-1981,9452,1981,7,11,5
12-07-1981,8997,1981,7,12,6
13-07-1981,10618,1981,7,13,0
14-07-1981,11577,1981,7,14,1
15-07-1981,11108,1981,7,15,2
16-07-1981,10942,1981,7,16,3
17-07-1981,11126,1981,7,17,4
18-07-1981,9333,1981,7,18,5
19-07-1981,8993,1981,7,19,6
20-07-1981,11111,1981,7,20,0
21-07-1981,11313,1981,7,21,1
22-07-1981,11064,1981,7,22,2
23-07-1981,10965,1981,7,23,3
24-07-1981,11010,1981,7,24,4
25-07-1981,9430,1981,7,25,5
26-07-1981,9254,1981,7,26,6
27-07-1981,10893,1981,7,27,0
28-07-1981,11479,1981,7,28,1
29-07-1981,11211,1981,7,29,2
30-07-1981,11000,1981,7,30,3
31-07-1981,11211,1981,7,31,4
01-08-1981,9733,1981,8,1,5
02-08-1981,9276,1981,8,2,6
03-08-1981,11152,1981,8,3,0
04-08-1981,11697,1981,8,4,1
05-08-1981,11438,1981,8,5,2
06-08-1981,11153,1981,8,6,3
07-08-1981,11256,1981,8,7,4
08-08-1981,9803,1981,8,8,5
09-08-1981,9360,1981,8,9,6
10-08-1981,11052,1981,8,10,0
11-08-1981,11242,1981,8,11,1
12-08-1981,11357,1981,8,12,2
13-08-1981,11088,1981,8,13,3
14-08-1981,11433,1981,8,14,4
15-08-1981,9628,1981,8,15,5
16-08-1981,9282,1981,8,16,6
17-08-1981,11048,1981,8,17,0
18-08-1981,11407,1981,8,18,1
19-08-1981,11059,1981,8,19,2
20-08-1981,10956,1981,8,20,3
21-08-1981,11091,1981,8,21,4
22-08-1981,9740,1981,8,22,5
23-08-1981,9225,1981,8,23,6
24-08-1981,11147,1981,8,24,0
25-08-1981,11407,1981,8,25,1
26-08-1981,11198,1981,8,26,2
27-08-1981,11059,1981,8,27,3
28-08-1981,11260,1981,8,28,4
29-08-1981,9667,1981,8,29,5
30-08-1981,9261,1981,8,30,6
31-08-1981,11050,1981,8,31,0
01-09-1981,11156,1981,9,1,1
02-09-1981,10922,1981,9,2,2
03-09-1981,10894,1981,9,3,3
04-09-1981,11180,1981,9,4,4
05-09-1981,9354,1981,9,5,5
06-09-1981,9095,1981,9,6,6
07-09-1981,9213,1981,9,7,0
08-09-1981,11071,1981,9,8,1
09-09-1981,11356,1981,9,9,2
10-09-1981,11245,1981,9,10,3
11-09-1981,11471,1981,9,11,4
12-09-1981,9561,1981,9,12,5
13-09-1981,9396,1981,9,13,6
14-09-1981,11377,1981,9,14,0
15-09-1981,11422,1981,9,15,1
16-09-1981,11365,1981,9,16,2
17-09-1981,11071,1981,9,17,3
18-09-1981,11148,1981,9,18,4
19-09-1981,9609,1981,9,19,5
20-09-1981,9532,1981,9,20,6
21-09-1981,11262,1981,9,21,0
22-09-1981,11488,1981,9,22,1
23-09-1981,11281,1981,9,23,2
24-09-1981,11201,1981,9,24,3
25-09-1981,11460,1981,9,25,4
26-09-1981,9703,1981,9,26,5
27-09-1981,9337,1981,9,27,6
28-09-1981,11341,1981,9,28,0
29-09-1981,11074,1981,9,29,1
30-09-1981,10992,1981,9,30,2
01-10-1981,10881,1981,10,1,3
02-10-1981,11018,1981,10,2,4
03-10-1981,9318,1981,10,3,5
04-10-1981,8905,1981,10,4,6
05-10-1981,10874,1981,10,5,0
06-10-1981,10899,1981,10,6,1
07-10-1981,10483,1981,10,7,2
08-10-1981,10405,1981,10,8,3
09-10-1981,10905,1981,10,9,4
10-10-1981,9313,1981,10,10,5
11-10-1981,8756,1981,10,11,6
12-10-1981,10372,1981,10,12,0
13-10-1981,10616,1981,10,13,1
14-10-1981,10214,1981,10,14,2
15-10-1981,10456,1981,10,15,3
16-10-1981,10716,1981,10,16,4
17-10-1981,8537,1981,10,17,5
18-10-1981,8540,1981,10,18,6
19-10-1981,10023,1981,10,19,0
20-10-1981,10277,1981,10,20,1
21-10-1981,10460,1981,10,21,2
22-10-1981,10267,1981,10,22,3
23-10-1981,10316,1981,10,23,4
24-10-1981,8687,1981,10,24,5
25-10-1981,8733,1981,10,25,6
26-10-1981,10044,1981,10,26,0
27-10-1981,10452,1981,10,27,1
28-10-1981,10153,1981,10,28,2
29-10-1981,10111,1981,10,29,3
30-10-1981,10302,1981,10,30,4
31-10-1981,8643,1981,10,31,5
01-11-1981,8358,1981,11,1,6
02-11-1981,10303,1981,11,2,0
03-11-1981,10397,1981,11,3,1
04-11-1981,10350,1981,11,4,2
05-11-1981,10315,1981,11,5,3
06-11-1981,10678,1981,11,6,4
07-11-1981,8797,1981,11,7,5
08-11-1981,8471,1981,11,8,6
09-11-1981,10155,1981,11,9,0
10-11-1981,10356,1981,11,10,1
11-11-1981,10050,1981,11,11,2
12-11-1981,10256,1981,11,12,3
13-11-1981,9919,1981,11,13,4
14-11-1981,8796,1981,11,14,5
15-11-1981,8499,1981,11,15,6
16-11-1981,10453,1981,11,16,0
17-11-1981,10765,1981,11,17,1
18-11-1981,10144,1981,11,18,2
19-11-1981,10224,1981,11,19,3
20-11-1981,10574,1981,11,20,4
21-11-1981,8746,1981,11,21,5
22-11-1981,8427,1981,11,22,6
23-11-1981,10335,1981,11,23,0
24-11-1981,10528,1981,11,24,1
25-11-1981,10452,1981,11,25,2
26-11-1981,8154,1981,11,26,3
27-11-1981,9650,1981,11,27,4
28-11-1981,8487,1981,11,28,5
29-11-1981,8528,1981,11,29,6
30-11-1981,10217,1981,11,30,0
01-12-1981,10880,1981,12,1,1
02-12-1981,10456,1981,12,2,2
03-12-1981,10113,1981,12,3,3
04-12-1981,9920,1981,12,4,4
05-12-1981,8560,1981,12,5,5
06-12-1981,8316,1981,12,6,6
07-12-1981,10090,1981,12,7,0
08-12-1981,10621,1981,12,8,1
09-12-1981,10112,1981,12,9,2
10-12-1981,9935,1981,12,10,3
11-12-1981,10164,1981,12,11,4
12-12-1981,8635,1981,12,12,5
13-12-1981,8284,1981,12,13,6
14-12-1981,10365,1981,12,14,0
15-12-1981,10799,1981,12,15,1
16-12-1981,10333,1981,12,16,2
17-12-1981,10672,1981,12,17,3
18-12-1981,10853,1981,12,18,4
19-12-1981,8664,1981,12,19,5
20-12-1981,8173,1981,12,20,6
21-12-1981,10562,1981,12,21,0
22-12-1981,10567,1981,12,22,1
23-12-1981,9841,1981,12,23,2
24-12-1981,8741,1981,12,24,3
25-12-1981,8023,1981,12,25,4
26-12-1981,8352,1981,12,26,5
27-12-1981,8653,1981,12,27,6
28-12-1981,11045,1981,12,28,0
29-12-1981,11279,1981,12,29,1
30-12-1981,11036,1981,12,30,2
31-12-1981,10394,1981,12,31,3
01-01-1982,8560,1982,1,1,4
02-01-1982,8308,1982,1,2,5
03-01-1982,8606,1982,1,3,6
04-01-1982,9958,1982,1,4,0
05-01-1982,10253,1982,1,5,1
06-01-1982,10182,1982,1,6,2
07-01-1982,9949,1982,1,7,3
08-01-1982,10087,1982,1,8,4
09-01-1982,8484,1982,1,9,5
10-01-1982,8387,1982,1,10,6
11-01-1982,10226,1982,1,11,0
12-01-1982,10452,1982,1,12,1
13-01-1982,10182,1982,1,13,2
14-01-1982,10100,1982,1,14,3
15-01-1982,9969,1982,1,15,4
16-01-1982,8705,1982,1,16,5
17-01-1982,8522,1982,1,17,6
